id_produto;produto;ano;quantidade_com_rs
ou_mosto_uva;mosto de uva;2000;0
ou_mosto_sulfitado;mosto sulfitado;2000;180900
ou_nectar;nectar de uva;2000;0
ou_outros_produtos;outros produtos;2000;0
ou_polpa;polpa de uva;2000;0
ou_preparado_líquido;preparado líquido para refresco;2000;0
ou_refrigerante;refrigerante +50% suco;2000;0
ou_sangria;sangria;2000;0
ou_vinagre_balsamico;vinagre balsamico;2000;0
ou_vinagre_duplo;vinagre duplo;2000;0
ou_vinagre_simples;vinagre simples;2000;6654097
ou_vinho_acetificado;vinho acetificado;2000;3715390
ou_vinho_base;vinho base para espumantes;2000;0
ou_vinho_composto;vinho composto;2000;1084344
ou_vinho_licoroso;vinho licoroso;2000;1110159
ou_vinho_leve;vinho leve;2000;0
ou_vinho_gaseificado;vinho gaseificado;2000;0
vinho de mesa;vinho de mesa;2001;221518224
vm_tinto;tinto;2001;176793696
vm_rosado;rosado;2001;7283912
vm_branco;branco;2001;37440616
vinho  fino de mesa;vinho  fino de mesa;2001;28701658
vm_tinto;tinto;2001;12112495
vm_rosado;rosado;2001;790176
vm_branco;branco;2001;15798987
vinho frizante;vinho frizante;2001;0
vinho orgânico;vinho orgânico;2001;0
vinho especial;vinho especial;2001;492272
ve_tinto;tinto;2001;281260
ve_rosado;rosado;2001;12833
ve_branco;branco;2001;198179
espumantes;espumantes;2001;4494015
es_espumante_moscatel;espumante  moscatel;2001;474162
es_espumante;espumante;2001;4019853
es_espumante orgânico;espumante orgânico;2001;0
suco de uvas;suco de uvas;2001;11498893
su_suco_natural;suco natural integral;2001;0
su_suco_reprocessado;suco reprocessado/reconstituido;2001;0
su_suco_orgânico;suco orgânico;2001;0
su_outros_sucos;outros sucos de uvas;2001;0
suco de uvas concentrado;suco de uvas concentrado;2001;14704091
outros produtos comercializados;outros produtos comercializados;2001;30853863
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);2001;0
ou_agrin;agrin (fermentado, acetico misto);2001;0
ou_aguardente;aguardente de vinho 50°gl;2001;0
ou_alcool_vinico;alcool vinico;2001;0
ou_bagaceira;bagaceira (graspa);2001;13881
ou_base_champenoise;base champenoise champanha;2001;0
ou_base_charmat;base charmat champanha;2001;0
ou_base_espumante;base espumante moscatel;2001;0
ou_bebida;bebida de uva;2001;0
ou_borra_liqwuida;borra líquida;2001;0
ou_borra_seca;borra seca;2001;0
ou_brandy;brandy (conhaque);2001;2018918
ou_cooler;cooler;2001;10994658
ou_coquetel;coquetel com vinho;2001;0
ou_destilado;destilado de vinho;2001;208570
ou_filtrado_doce;filtrado doce;2001;10253296
ou_jeropiga;jeropiga;2001;66824
ou_mistelas;mistelas;2001;6619
ou_mosto_concentrado;mosto concentrado;2001;0
ou_mosto_uva;mosto de uva;2001;0
ou_mosto_sulfitado;mosto sulfitado;2001;369070
ou_nectar;nectar de uva;2001;0
ou_outros_produtos;outros produtos;2001;0
ou_polpa;polpa de uva;2001;0
ou_preparado_líquido;preparado líquido para refresco;2001;0
ou_refrigerante;refrigerante +50% suco;2001;0
ou_sangria;sangria;2001;0
ou_vinagre_balsamico;vinagre balsamico;2001;0
ou_vinagre_duplo;vinagre duplo;2001;0
ou_vinagre_simples;vinagre simples;2001;1767848
ou_vinho_acetificado;vinho acetificado;2001;3920000
ou_vinho_base;vinho base para espumantes;2001;0
ou_vinho_composto;vinho composto;2001;276791
ou_vinho_licoroso;vinho licoroso;2001;957388
ou_vinho_leve;vinho leve;2001;0
ou_vinho_gaseificado;vinho gaseificado;2001;0
vinho de mesa;vinho de mesa;2002;227447392
vm_tinto;tinto;2002;181274195
vm_rosado;rosado;2002;8434812
vm_branco;branco;2002;37738385
vinho  fino de mesa;vinho  fino de mesa;2002;25438750
vm_tinto;tinto;2002;12109658
vm_rosado;rosado;2002;650263
vm_branco;branco;2002;12678829
vinho frizante;vinho frizante;2002;5003
vinho orgânico;vinho orgânico;2002;0
vinho especial;vinho especial;2002;270364
ve_tinto;tinto;2002;258412
ve_rosado;rosado;2002;0
ve_branco;branco;2002;11952
espumantes;espumantes;2002;4267544
es_espumante_moscatel;espumante  moscatel;2002;525996
es_espumante;espumante;2002;3741548
es_espumante orgânico;espumante orgânico;2002;0
suco de uvas;suco de uvas;2002;9140897
su_suco_natural;suco natural integral;2002;0
su_suco_reprocessado;suco reprocessado/reconstituido;2002;0
su_suco_orgânico;suco orgânico;2002;0
su_outros_sucos;outros sucos de uvas;2002;0
suco de uvas concentrado;suco de uvas concentrado;2002;16499202
outros produtos comercializados;outros produtos comercializados;2002;29950775
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);2002;0
ou_agrin;agrin (fermentado, acetico misto);2002;0
ou_aguardente;aguardente de vinho 50°gl;2002;0
ou_alcool_vinico;alcool vinico;2002;0
ou_bagaceira;bagaceira (graspa);2002;23901
ou_base_champenoise;base champenoise champanha;2002;0
ou_base_charmat;base charmat champanha;2002;0
ou_base_espumante;base espumante moscatel;2002;0
ou_bebida;bebida de uva;2002;0
ou_borra_liqwuida;borra líquida;2002;0
ou_borra_seca;borra seca;2002;0
ou_brandy;brandy (conhaque);2002;2030651
ou_cooler;cooler;2002;10423992
ou_coquetel;coquetel com vinho;2002;0
ou_destilado;destilado de vinho;2002;169986
ou_filtrado_doce;filtrado doce;2002;9105252
ou_jeropiga;jeropiga;2002;5003
ou_mistelas;mistelas;2002;650136
ou_mosto_concentrado;mosto concentrado;2002;0
ou_mosto_uva;mosto de uva;2002;0
ou_mosto_sulfitado;mosto sulfitado;2002;2080050
ou_nectar;nectar de uva;2002;0
ou_outros_produtos;outros produtos;2002;0
ou_polpa;polpa de uva;2002;0
ou_preparado_líquido;preparado líquido para refresco;2002;0
ou_refrigerante;refrigerante +50% suco;2002;0
ou_sangria;sangria;2002;0
ou_vinagre_balsamico;vinagre balsamico;2002;0
ou_vinagre_duplo;vinagre duplo;2002;0
ou_vinagre_simples;vinagre simples;2002;1587601
ou_vinho_acetificado;vinho acetificado;2002;2947650
ou_vinho_base;vinho base para espumantes;2002;0
ou_vinho_composto;vinho composto;2002;300
ou_vinho_licoroso;vinho licoroso;2002;926253
ou_vinho_leve;vinho leve;2002;0
ou_vinho_gaseificado;vinho gaseificado;2002;0
vinho de mesa;vinho de mesa;2003;217082959
vm_tinto;tinto;2003;179225328
vm_rosado;rosado;2003;6945806
vm_branco;branco;2003;30911825
vinho  fino de mesa;vinho  fino de mesa;2003;23293171
vm_tinto;tinto;2003;12559693
vm_rosado;rosado;2003;579724
vm_branco;branco;2003;10153754
vinho frizante;vinho frizante;2003;5203
vinho orgânico;vinho orgânico;2003;0
vinho especial;vinho especial;2003;205269
ve_tinto;tinto;2003;87544
ve_rosado;rosado;2003;0
ve_branco;branco;2003;117725
espumantes;espumantes;2003;4798284
es_espumante_moscatel;espumante  moscatel;2003;594044
es_espumante;espumante;2003;4204240
es_espumante orgânico;espumante orgânico;2003;0
suco de uvas;suco de uvas;2003;7496195
su_suco_natural;suco natural integral;2003;0
su_suco_reprocessado;suco reprocessado/reconstituido;2003;0
su_suco_orgânico;suco orgânico;2003;0
su_outros_sucos;outros sucos de uvas;2003;0
suco de uvas concentrado;suco de uvas concentrado;2003;15246651
outros produtos comercializados;outros produtos comercializados;2003;29636903
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);2003;0
ou_agrin;agrin (fermentado, acetico misto);2003;0
ou_aguardente;aguardente de vinho 50°gl;2003;0
ou_alcool_vinico;alcool vinico;2003;0
ou_bagaceira;bagaceira (graspa);2003;28128
ou_base_champenoise;base champenoise champanha;2003;0
ou_base_charmat;base charmat champanha;2003;0
ou_base_espumante;base espumante moscatel;2003;0
ou_bebida;bebida de uva;2003;1767072
ou_borra_liqwuida;borra líquida;2003;0
ou_borra_seca;borra seca;2003;0
ou_brandy;brandy (conhaque);2003;2729201
ou_cooler;cooler;2003;7355796
ou_coquetel;coquetel com vinho;2003;0
ou_destilado;destilado de vinho;2003;169245
ou_filtrado_doce;filtrado doce;2003;7954174
ou_jeropiga;jeropiga;2003;52987
ou_mistelas;mistelas;2003;10435
ou_mosto_concentrado;mosto concentrado;2003;0
ou_mosto_uva;mosto de uva;2003;0
ou_mosto_sulfitado;mosto sulfitado;2003;0
ou_nectar;nectar de uva;2003;1085422
ou_outros_produtos;outros produtos;2003;0
ou_polpa;polpa de uva;2003;0
ou_preparado_líquido;preparado líquido para refresco;2003;94231
ou_refrigerante;refrigerante +50% suco;2003;0
ou_sangria;sangria;2003;330576
ou_vinagre_balsamico;vinagre balsamico;2003;0
ou_vinagre_duplo;vinagre duplo;2003;0
ou_vinagre_simples;vinagre simples;2003;2272996
ou_vinho_acetificado;vinho acetificado;2003;4314150
ou_vinho_base;vinho base para espumantes;2003;0
ou_vinho_composto;vinho composto;2003;582970
ou_vinho_licoroso;vinho licoroso;2003;889520
ou_vinho_leve;vinho leve;2003;0
ou_vinho_gaseificado;vinho gaseificado;2003;0
vinho de mesa;vinho de mesa;2004;225021830
vm_tinto;tinto;2004;186236086
vm_rosado;rosado;2004;5478618
vm_branco;branco;2004;33307126
vinho  fino de mesa;vinho  fino de mesa;2004;19884366
vm_tinto;tinto;2004;10859722
vm_rosado;rosado;2004;390371
vm_branco;branco;2004;8634273
vinho frizante;vinho frizante;2004;17225
vinho orgânico;vinho orgânico;2004;0
vinho especial;vinho especial;2004;66989
ve_tinto;tinto;2004;51824
ve_rosado;rosado;2004;0
ve_branco;branco;2004;15165
espumantes;espumantes;2004;5485441
es_espumante_moscatel;espumante  moscatel;2004;673332
es_espumante;espumante;2004;4812109
es_espumante orgânico;espumante orgânico;2004;0
suco de uvas;suco de uvas;2004;8805190
su_suco_natural;suco natural integral;2004;0
su_suco_reprocessado;suco reprocessado/reconstituido;2004;0
su_suco_orgânico;suco orgânico;2004;0
su_outros_sucos;outros sucos de uvas;2004;0
suco de uvas concentrado;suco de uvas concentrado;2004;19218964
outros produtos comercializados;outros produtos comercializados;2004;32261664
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);2004;0
ou_agrin;agrin (fermentado, acetico misto);2004;7861278
ou_aguardente;aguardente de vinho 50°gl;2004;0
ou_alcool_vinico;alcool vinico;2004;0
ou_bagaceira;bagaceira (graspa);2004;31294
ou_base_champenoise;base champenoise champanha;2004;0
ou_base_charmat;base charmat champanha;2004;0
ou_base_espumante;base espumante moscatel;2004;0
ou_bebida;bebida de uva;2004;2977407
ou_borra_liqwuida;borra líquida;2004;0
ou_borra_seca;borra seca;2004;0
ou_brandy;brandy (conhaque);2004;2505882
ou_cooler;cooler;2004;6674776
ou_coquetel;coquetel com vinho;2004;1428500
ou_destilado;destilado de vinho;2004;171335
ou_filtrado_doce;filtrado doce;2004;8558393
ou_jeropiga;jeropiga;2004;31123
ou_mistelas;mistelas;2004;3741
ou_mosto_concentrado;mosto concentrado;2004;0
ou_mosto_uva;mosto de uva;2004;717
ou_mosto_sulfitado;mosto sulfitado;2004;0
ou_nectar;nectar de uva;2004;451845
ou_outros_produtos;outros produtos;2004;1491
ou_polpa;polpa de uva;2004;832399
ou_preparado_líquido;preparado líquido para refresco;2004;91243
ou_refrigerante;refrigerante +50% suco;2004;0
ou_sangria;sangria;2004;1118654
ou_vinagre_balsamico;vinagre balsamico;2004;7059
ou_vinagre_duplo;vinagre duplo;2004;277450
ou_vinagre_simples;vinagre simples;2004;1659785
ou_vinho_acetificado;vinho acetificado;2004;3396380
ou_vinho_base;vinho base para espumantes;2004;19456
ou_vinho_composto;vinho composto;2004;1251605
ou_vinho_licoroso;vinho licoroso;2004;771129
ou_vinho_leve;vinho leve;2004;0
ou_vinho_gaseificado;vinho gaseificado;2004;0
vinho de mesa;vinho de mesa;2005;271248493
vm_tinto;tinto;2005;227987458
vm_rosado;rosado;2005;3562059
vm_branco;branco;2005;39698976
vinho  fino de mesa;vinho  fino de mesa;2005;22306004
vm_tinto;tinto;2005;13335767
vm_rosado;rosado;2005;472971
vm_branco;branco;2005;8497266
vinho frizante;vinho frizante;2005;111666
vinho orgânico;vinho orgânico;2005;0
vinho especial;vinho especial;2005;285994
ve_tinto;tinto;2005;278339
ve_rosado;rosado;2005;0
ve_branco;branco;2005;7655
espumantes;espumantes;2005;6776672
es_espumante_moscatel;espumante  moscatel;2005;1071448
es_espumante;espumante;2005;5705224
es_espumante orgânico;espumante orgânico;2005;0
suco de uvas;suco de uvas;2005;14675316
su_suco_natural;suco natural integral;2005;0
su_suco_reprocessado;suco reprocessado/reconstituido;2005;0
su_suco_orgânico;suco orgânico;2005;0
su_outros_sucos;outros sucos de uvas;2005;0
suco de uvas concentrado;suco de uvas concentrado;2005;23221898
outros produtos comercializados;outros produtos comercializados;2005;32226420
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);2005;0
ou_agrin;agrin (fermentado, acetico misto);2005;7419736
ou_aguardente;aguardente de vinho 50°gl;2005;0
ou_alcool_vinico;alcool vinico;2005;0
ou_bagaceira;bagaceira (graspa);2005;31048
ou_base_champenoise;base champenoise champanha;2005;0
ou_base_charmat;base charmat champanha;2005;0
ou_base_espumante;base espumante moscatel;2005;0
ou_bebida;bebida de uva;2005;4533973
ou_borra_liqwuida;borra líquida;2005;0
ou_borra_seca;borra seca;2005;0
ou_brandy;brandy (conhaque);2005;2074381
ou_cooler;cooler;2005;6005392
ou_coquetel;coquetel com vinho;2005;1286524
ou_destilado;destilado de vinho;2005;167878
ou_filtrado_doce;filtrado doce;2005;7990925
ou_jeropiga;jeropiga;2005;23553
ou_mistelas;mistelas;2005;5009
ou_mosto_concentrado;mosto concentrado;2005;0
ou_mosto_uva;mosto de uva;2005;233420
ou_mosto_sulfitado;mosto sulfitado;2005;0
ou_nectar;nectar de uva;2005;362230
ou_outros_produtos;outros produtos;2005;1579563
ou_polpa;polpa de uva;2005;940619
ou_preparado_líquido;preparado líquido para refresco;2005;126667
ou_refrigerante;refrigerante +50% suco;2005;0
ou_sangria;sangria;2005;1142453
ou_vinagre_balsamico;vinagre balsamico;2005;9338
ou_vinagre_duplo;vinagre duplo;2005;93100
ou_vinagre_simples;vinagre simples;2005;1785401
ou_vinho_acetificado;vinho acetificado;2005;1959030
ou_vinho_base;vinho base para espumantes;2005;30000
ou_vinho_composto;vinho composto;2005;1104777
ou_vinho_licoroso;vinho licoroso;2005;741139
ou_vinho_leve;vinho leve;2005;0
ou_vinho_gaseificado;vinho gaseificado;2005;0
vinho de mesa;vinho de mesa;2006;245625614
vm_tinto;tinto;2006;209438207
vm_rosado;rosado;2006;3071382
vm_branco;branco;2006;33116025
vinho  fino de mesa;vinho  fino de mesa;2006;22767358
vm_tinto;tinto;2006;13920655
vm_rosado;rosado;2006;307189
vm_branco;branco;2006;8539514
vinho frizante;vinho frizante;2006;258248
vinho orgânico;vinho orgânico;2006;0
vinho especial;vinho especial;2006;172176
ve_tinto;tinto;2006;171361
ve_rosado;rosado;2006;0
ve_branco;branco;2006;815
espumantes;espumantes;2006;7728838
es_espumante_moscatel;espumante  moscatel;2006;1320959
es_espumante;espumante;2006;6407879
es_espumante orgânico;espumante orgânico;2006;0
suco de uvas;suco de uvas;2006;15640857
su_suco_natural;suco natural integral;2006;0
su_suco_reprocessado;suco reprocessado/reconstituido;2006;0
su_suco_orgânico;suco orgânico;2006;0
su_outros_sucos;outros sucos de uvas;2006;0
suco de uvas concentrado;suco de uvas concentrado;2006;23228388
outros produtos comercializados;outros produtos comercializados;2006;27088994
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);2006;0
ou_agrin;agrin (fermentado, acetico misto);2006;7677906
ou_aguardente;aguardente de vinho 50°gl;2006;0
ou_alcool_vinico;alcool vinico;2006;0
ou_bagaceira;bagaceira (graspa);2006;29939
ou_base_champenoise;base champenoise champanha;2006;0
ou_base_charmat;base charmat champanha;2006;0
ou_base_espumante;base espumante moscatel;2006;0
ou_bebida;bebida de uva;2006;5097873
ou_borra_liqwuida;borra líquida;2006;0
ou_borra_seca;borra seca;2006;0
ou_brandy;brandy (conhaque);2006;5500
ou_cooler;cooler;2006;5067810
ou_coquetel;coquetel com vinho;2006;932979
ou_destilado;destilado de vinho;2006;194434
ou_filtrado_doce;filtrado doce;2006;7820382
ou_jeropiga;jeropiga;2006;46926
ou_mistelas;mistelas;2006;4500
ou_mosto_concentrado;mosto concentrado;2006;0
ou_mosto_uva;mosto de uva;2006;7740
ou_mosto_sulfitado;mosto sulfitado;2006;0
ou_nectar;nectar de uva;2006;358963
ou_outros_produtos;outros produtos;2006;5934
ou_polpa;polpa de uva;2006;987828
ou_preparado_líquido;preparado líquido para refresco;2006;632074
ou_refrigerante;refrigerante +50% suco;2006;0
ou_sangria;sangria;2006;1208403
ou_vinagre_balsamico;vinagre balsamico;2006;9344
ou_vinagre_duplo;vinagre duplo;2006;125312
ou_vinagre_simples;vinagre simples;2006;2088195
ou_vinho_acetificado;vinho acetificado;2006;892770
ou_vinho_base;vinho base para espumantes;2006;68
ou_vinho_composto;vinho composto;2006;844292
ou_vinho_licoroso;vinho licoroso;2006;727728
ou_vinho_leve;vinho leve;2006;0
ou_vinho_gaseificado;vinho gaseificado;2006;0
vinho de mesa;vinho de mesa;2007;226710045
vm_tinto;tinto;2007;190526781
vm_rosado;rosado;2007;2252558
vm_branco;branco;2007;29122090
vinho  fino de mesa;vinho  fino de mesa;2007;21485699
vm_tinto;tinto;2007;13872339
vm_rosado;rosado;2007;416285
vm_branco;branco;2007;7197075
vinho frizante;vinho frizante;2007;250114
vinho orgânico;vinho orgânico;2007;0
vinho especial;vinho especial;2007;106333
ve_tinto;tinto;2007;106333
ve_rosado;rosado;2007;0
ve_branco;branco;2007;0
espumantes;espumantes;2007;8596406
es_espumante_moscatel;espumante  moscatel;2007;1585203
es_espumante;espumante;2007;7011203
es_espumante orgânico;espumante orgânico;2007;0
suco de uvas;suco de uvas;2007;18514411
su_suco_natural;suco natural integral;2007;0
su_suco_reprocessado;suco reprocessado/reconstituido;2007;0
su_suco_orgânico;suco orgânico;2007;0
su_outros_sucos;outros sucos de uvas;2007;0
suco de uvas concentrado;suco de uvas concentrado;2007;25603588
outros produtos comercializados;outros produtos comercializados;2007;27833872
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);2007;0
ou_agrin;agrin (fermentado, acetico misto);2007;7188135
ou_aguardente;aguardente de vinho 50°gl;2007;0
ou_alcool_vinico;alcool vinico;2007;0
ou_bagaceira;bagaceira (graspa);2007;21186
ou_base_champenoise;base champenoise champanha;2007;0
ou_base_charmat;base charmat champanha;2007;0
ou_base_espumante;base espumante moscatel;2007;0
ou_bebida;bebida de uva;2007;5369833
ou_borra_liqwuida;borra líquida;2007;0
ou_borra_seca;borra seca;2007;24543
ou_brandy;brandy (conhaque);2007;5929
ou_cooler;cooler;2007;5008953
ou_coquetel;coquetel com vinho;2007;798624
ou_destilado;destilado de vinho;2007;139410
ou_filtrado_doce;filtrado doce;2007;7586058
ou_jeropiga;jeropiga;2007;19926
ou_mistelas;mistelas;2007;3430
ou_mosto_concentrado;mosto concentrado;2007;0
ou_mosto_uva;mosto de uva;2007;2000
ou_mosto_sulfitado;mosto sulfitado;2007;0
ou_nectar;nectar de uva;2007;541685
ou_outros_produtos;outros produtos;2007;597586
ou_polpa;polpa de uva;2007;1177805
ou_preparado_líquido;preparado líquido para refresco;2007;753842
ou_refrigerante;refrigerante +50% suco;2007;0
ou_sangria;sangria;2007;541088
ou_vinagre_balsamico;vinagre balsamico;2007;17384
ou_vinagre_duplo;vinagre duplo;2007;479747
ou_vinagre_simples;vinagre simples;2007;2338035
ou_vinho_acetificado;vinho acetificado;2007;921000
ou_vinho_base;vinho base para espumantes;2007;0
ou_vinho_composto;vinho composto;2007;898156
ou_vinho_licoroso;vinho licoroso;2007;587652
ou_vinho_leve;vinho leve;2007;0
ou_vinho_gaseificado;vinho gaseificado;2007;0
vinho de mesa;vinho de mesa;2008;200488612
vm_tinto;tinto;2008;172020779
vm_rosado;rosado;2008;1840779
vm_branco;branco;2008;26627054
vinho  fino de mesa;vinho  fino de mesa;2008;23167738
vm_tinto;tinto;2008;13920224
vm_rosado;rosado;2008;313513
vm_branco;branco;2008;8934001
vinho frizante;vinho frizante;2008;441691
vinho orgânico;vinho orgânico;2008;0
vinho especial;vinho especial;2008;65
ve_tinto;tinto;2008;65
ve_rosado;rosado;2008;0
ve_branco;branco;2008;0
espumantes;espumantes;2008;9539610
es_espumante_moscatel;espumante  moscatel;2008;1905395
es_espumante;espumante;2008;7634215
es_espumante orgânico;espumante orgânico;2008;0
suco de uvas;suco de uvas;2008;21568032
su_suco_natural;suco natural integral;2008;0
su_suco_reprocessado;suco reprocessado/reconstituido;2008;0
su_suco_orgânico;suco orgânico;2008;0
su_outros_sucos;outros sucos de uvas;2008;0
suco de uvas concentrado;suco de uvas concentrado;2008;27880465
outros produtos comercializados;outros produtos comercializados;2008;28697650
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);2008;0
ou_agrin;agrin (fermentado, acetico misto);2008;7268443
ou_aguardente;aguardente de vinho 50°gl;2008;0
ou_alcool_vinico;alcool vinico;2008;0
ou_bagaceira;bagaceira (graspa);2008;23195
ou_base_champenoise;base champenoise champanha;2008;69800
ou_base_charmat;base charmat champanha;2008;56
ou_base_espumante;base espumante moscatel;2008;12794
ou_bebida;bebida de uva;2008;3888187
ou_borra_liqwuida;borra líquida;2008;0
ou_borra_seca;borra seca;2008;18640
ou_brandy;brandy (conhaque);2008;6606
ou_cooler;cooler;2008;4367404
ou_coquetel;coquetel com vinho;2008;791532
ou_destilado;destilado de vinho;2008;32281
ou_filtrado_doce;filtrado doce;2008;7551842
ou_jeropiga;jeropiga;2008;10796
ou_mistelas;mistelas;2008;3340
ou_mosto_concentrado;mosto concentrado;2008;0
ou_mosto_uva;mosto de uva;2008;0
ou_mosto_sulfitado;mosto sulfitado;2008;0
ou_nectar;nectar de uva;2008;2019104
ou_outros_produtos;outros produtos;2008;743367
ou_polpa;polpa de uva;2008;1316846
ou_preparado_líquido;preparado líquido para refresco;2008;694816
ou_refrigerante;refrigerante +50% suco;2008;0
ou_sangria;sangria;2008;455704
ou_vinagre_balsamico;vinagre balsamico;2008;20395
ou_vinagre_duplo;vinagre duplo;2008;687430
ou_vinagre_simples;vinagre simples;2008;2813447
ou_vinho_acetificado;vinho acetificado;2008;1547161
ou_vinho_base;vinho base para espumantes;2008;0
ou_vinho_composto;vinho composto;2008;1065845
ou_vinho_licoroso;vinho licoroso;2008;557062
ou_vinho_leve;vinho leve;2008;0
ou_vinho_gaseificado;vinho gaseificado;2008;0
vinho de mesa;vinho de mesa;2009;234525979
vm_tinto;tinto;2009;193004182
vm_rosado;rosado;2009;2307580
vm_branco;branco;2009;39214217
vinho  fino de mesa;vinho  fino de mesa;2009;33080270
vm_tinto;tinto;2009;19576295
vm_rosado;rosado;2009;213835
vm_branco;branco;2009;13290140
vinho frizante;vinho frizante;2009;1003596
vinho orgânico;vinho orgânico;2009;0
vinho especial;vinho especial;2009;113
ve_tinto;tinto;2009;113
ve_rosado;rosado;2009;0
ve_branco;branco;2009;0
espumantes;espumantes;2009;11242890
es_espumante_moscatel;espumante  moscatel;2009;2500230
es_espumante;espumante;2009;8742660
es_espumante orgânico;espumante orgânico;2009;0
suco de uvas;suco de uvas;2009;29131455
su_suco_natural;suco natural integral;2009;0
su_suco_reprocessado;suco reprocessado/reconstituido;2009;0
su_suco_orgânico;suco orgânico;2009;0
su_outros_sucos;outros sucos de uvas;2009;0
suco de uvas concentrado;suco de uvas concentrado;2009;31861857
outros produtos comercializados;outros produtos comercializados;2009;26554757
ou_outros vinhos (sem informdetalhada;outros vinhos (sem informação detalhada);2009;0
ou_agrin;agrin (fermentado, acetico misto);2009;6745427
ou_aguardente;aguardente de vinho 50°gl;2009;0
ou_alcool_vinico;alcool vinico;2009;0
ou_bagaceira;bagaceira (graspa);2009;21133
